35,Hz=0,0
40,Hz=0,0
45,Hz=0,0
50,Hz=0,0
55,Hz=0,0
60,Hz=0,0
65,Hz=0,0
70,Hz=0,0
75,Hz=0,0
80,Hz=0,0
85,Hz=0,0
90,Hz=0,0
95,Hz=0,0
100,Hz=0,0
105,Hz=0,0
110,Hz=0,0
115,Hz=0,0
120,Hz=0,0
125,Hz=0,0
130,Hz=0,0
10,γ =,0.0527
15,γ =,0.0582
20,γ =,0.1517
25,γ =,0.071
30,γ =,0.1612
35,γ =,0.0818
40,γ =,0.15
45,γ =,0.1008
50,γ =,0.0531
55,γ =,0.1306
60,γ =,0.0787
65,γ =,0.1066
70,γ =,0.0746
75,γ =,0.0551
80,γ =,0.0479
85,γ =,0.3574
90,γ =,0.1094
95,γ =,0.4789
100,γ =,0.0873
105,γ =,0.0801
110,γ =,0.0821
115,γ =,0.0453
120,γ =,0.0734
125,γ =,0.0569
130,γ =,0.0475
